order_id,user_id,shop_id,product_id,variant,quantity,unit_price,voucher_code,order_date
7597,1158,91,444,L-Black,4,465371,FLASH10,2024-04-13 15:44:00
7598,1523,66,307,L-Black,3,138561,NONE,2024-06-22 02:17:00
7599,1277,54,273,M-Red,2,258431,FLASH10,2024-06-25 16:42:00
7600,564,15,44,M-Red,3,296207,NONE,2024-06-18 19:58:00
7601,698,5,55,L-Black,5,421245,NONE,2024-07-09 08:23:00
7602,1758,7,423,L-Red,4,432752,SALE20,2024-11-03 23:48:00
7603,1444,96,304,M-Black,5,289120,SALE20,2024-10-13 06:20:00
7604,1080,65,462,M-Black,4,285119,NONE,2024-10-14 16:52:00
7605,1573,32,464,L-Black,3,333226,SALE20,2024-03-07 13:56:00
7606,1091,4,479,L-Black,4,152715,FLASH10,2024-08-23 23:36:00
7607,1928,87,97,M-Black,3,458206,FLASH10,2024-09-13 03:41:00
7608,447,23,42,M-Red,5,250861,NONE,2024-03-05 13:05:00
7609,593,72,177,L-Black,4,372549,FLASH10,2024-03-21 13:01:00
7610,453,57,373,M-Black,1,402530,NONE,2024-09-10 20:30:00
7611,159,75,156,M-Red,5,257301,NONE,2024-08-06 20:37:00
7612,112,18,54,L-Black,5,379359,FLASH10,2024-12-08 03:43:00
7613,878,48,306,M-Red,5,286650,FLASH10,2024-01-23 11:25:00
7614,892,79,134,M-Black,2,271759,NONE,2024-09-16 16:05:00
7615,109,77,165,L-Red,2,177330,NONE,2024-11-27 19:44:00
7616,890,4,4,L-Black,2,458927,FLASH10,2024-12-06 07:44:00
7617,954,2,131,M-Black,2,215431,SALE20,2024-02-13 19:20:00
7618,1283,63,495,L-Red,2,377685,FLASH10,2024-10-21 18:49:00
7619,1193,89,27,L-Red,4,302959,NONE,2024-11-09 14:08:00
7620,316,75,34,L-Red,3,253699,FLASH10,2024-01-05 01:09:00
7621,1268,49,74,M-Black,2,401493,SALE20,2024-02-05 18:13:00
7622,1605,47,213,M-Red,1,333355,SALE20,2024-08-28 11:23:00
7623,1552,21,456,M-Red,4,332621,NONE,2024-07-14 14:07:00
7624,1054,66,235,M-Red,5,169879,FLASH10,2024-03-03 23:58:00
7625,1345,55,456,L-Black,3,491466,SALE20,2024-11-24 23:51:00
7626,1974,4,120,L-Black,4,240174,SALE20,2024-08-19 03:53:00
7627,1850,65,94,L-Black,3,360595,FLASH10,2024-04-24 09:44:00
7628,467,26,170,M-Red,5,147046,NONE,2024-02-22 18:55:00
7629,1374,86,357,M-Black,2,276633,NONE,2024-02-16 05:04:00
7630,1587,85,444,L-Red,2,269100,NONE,2024-11-18 16:13:00
7631,1633,46,342,L-Black,3,272429,NONE,2024-08-31 13:22:00
7632,1195,23,279,M-Red,5,372005,SALE20,2024-01-12 17:02:00
7633,1518,95,254,L-Red,5,368350,FLASH10,2024-09-25 15:36:00
7634,788,98,454,L-Red,2,196291,FLASH10,2024-09-20 17:59:00
7635,1073,70,72,L-Black,2,356431,SALE20,2024-02-12 08:14:00
7636,1883,98,477,L-Red,3,309290,NONE,2024-07-23 21:13:00
7637,221,70,29,L-Red,3,360052,FLASH10,2024-02-09 16:24:00
7638,994,87,262,M-Black,3,309885,NONE,2024-09-23 05:12:00
7639,1328,14,221,M-Red,3,446429,FLASH10,2024-09-25 19:17:00
7640,954,19,202,M-Black,4,356783,NONE,2024-07-14 21:21:00
7641,40,31,408,M-Red,5,485918,NONE,2024-02-06 22:14:00
7642,950,43,59,M-Black,2,243512,NONE,2024-12-10 09:31:00
7643,270,84,457,L-Red,2,340461,FLASH10,2024-07-24 11:38:00
7644,1880,23,59,M-Black,4,334616,FLASH10,2024-10-30 15:46:00
7645,992,23,72,M-Red,3,104459,SALE20,2024-04-14 17:52:00
7646,1984,17,265,L-Red,1,195942,NONE,2024-06-18 01:25:00
7647,840,71,483,M-Red,1,428831,SALE20,2024-07-16 00:44:00
7648,1157,78,279,M-Black,5,473479,SALE20,2024-09-26 05:51:00
7649,1925,50,357,L-Black,3,129933,SALE20,2024-06-21 11:24:00
7650,1452,62,363,M-Black,5,444211,FLASH10,2024-02-13 01:56:00
7651,1296,92,489,L-Black,1,352458,FLASH10,2024-10-20 08:41:00
7652,1511,46,138,L-Black,1,138273,SALE20,2024-01-23 13:17:00
7653,1884,62,120,L-Black,4,482615,FLASH10,2024-11-25 01:50:00
7654,1580,67,152,M-Black,2,266906,NONE,2024-05-05 17:31:00
7655,1873,3,29,M-Black,3,468357,SALE20,2024-01-22 05:20:00
7656,93,69,167,L-Red,5,191607,NONE,2024-07-30 14:19:00
7657,1136,70,306,M-Red,4,135177,NONE,2024-10-16 21:37:00
7658,21,55,421,M-Red,1,231634,SALE20,2024-02-04 18:15:00
7659,354,16,87,M-Red,4,461630,FLASH10,2024-06-18 09:32:00
7660,1826,62,203,M-Red,5,213392,NONE,2024-04-16 07:50:00
7661,1276,11,64,M-Red,3,275508,NONE,2024-09-21 14:51:00
7662,209,54,422,M-Black,4,124909,SALE20,2024-01-21 11:09:00
7663,1421,79,165,M-Red,5,334035,NONE,2024-01-14 08:52:00
7664,1006,74,113,L-Red,1,108030,SALE20,2024-06-12 13:12:00
7665,462,70,198,M-Red,2,162549,FLASH10,2024-10-06 23:23:00
7666,1443,58,141,L-Black,2,488108,FLASH10,2024-06-27 17:58:00
7667,1491,81,444,M-Red,5,147857,SALE20,2024-03-29 14:17:00
7668,27,68,250,M-Red,5,158588,FLASH10,2024-07-17 12:29:00
7669,810,2,247,L-Red,2,254554,SALE20,2024-11-09 00:00:00
7670,424,84,423,M-Red,3,379698,FLASH10,2024-09-25 00:04:00
7671,882,43,185,M-Red,4,465775,FLASH10,2024-03-31 08:31:00
7672,377,33,123,M-Red,4,457183,SALE20,2024-07-25 13:28:00
7673,190,13,358,L-Red,3,167848,FLASH10,2024-01-04 00:17:00
7674,731,28,296,L-Red,3,138553,FLASH10,2024-08-13 08:40:00
7675,246,32,58,L-Red,1,353140,SALE20,2024-02-09 21:01:00
7676,422,20,131,L-Red,3,164911,SALE20,2024-10-12 01:23:00
7677,834,22,331,M-Red,5,302984,SALE20,2024-05-24 22:41:00
7678,139,60,325,M-Black,1,338404,SALE20,2024-09-25 22:31:00
7679,453,8,186,M-Black,4,141556,NONE,2024-09-17 13:37:00
7680,755,46,175,M-Black,5,258601,SALE20,2024-01-26 21:00:00
7681,577,26,235,L-Black,3,223538,SALE20,2024-10-03 15:34:00
7682,908,22,181,L-Black,5,147844,NONE,2024-03-28 01:10:00
7683,563,19,104,L-Black,4,396354,FLASH10,2024-05-18 09:07:00
7684,94,80,149,M-Black,4,331329,NONE,2024-04-05 15:52:00
7685,673,44,350,M-Red,1,135595,SALE20,2024-06-27 13:53:00
7686,1112,50,424,M-Black,5,149334,NONE,2024-06-02 22:18:00
7687,840,29,470,M-Red,2,126652,NONE,2024-03-18 11:48:00
7688,1792,6,351,L-Red,5,120549,FLASH10,2024-10-17 12:36:00
7689,688,87,114,M-Red,5,361580,SALE20,2024-10-02 09:25:00
7690,557,30,340,M-Black,5,290798,NONE,2024-12-05 01:40:00
7691,1389,83,345,M-Black,2,410343,SALE20,2024-11-02 06:02:00
7692,891,67,444,M-Red,5,358764,NONE,2024-06-06 20:28:00
7693,1072,68,329,M-Red,3,242202,NONE,2024-09-06 16:52:00
7694,1891,58,283,L-Red,2,208299,FLASH10,2024-01-05 19:10:00
7695,1241,44,383,L-Red,1,482398,FLASH10,2024-02-09 06:03:00
7696,1142,69,204,M-Black,4,348846,NONE,2024-09-20 04:56:00
7697,392,36,267,M-Black,1,434088,SALE20,2024-03-15 13:53:00
7698,1659,95,102,L-Black,4,405728,NONE,2024-02-08 19:37:00
7699,1268,70,221,M-Black,2,423579,NONE,2024-03-30 09:42:00
7700,656,8,117,M-Red,3,168542,FLASH10,2024-09-09 07:05:00
7701,1172,88,276,L-Black,1,476475,FLASH10,2024-04-24 04:34:00
7702,1685,71,486,M-Red,3,362687,SALE20,2024-11-15 09:23:00
7703,1189,29,76,M-Red,3,160616,NONE,2024-03-13 05:05:00
7704,1044,98,43,L-Red,1,321561,SALE20,2024-03-22 19:55:00
7705,1397,67,416,M-Black,2,290454,FLASH10,2024-07-01 10:02:00
7706,878,94,417,L-Black,4,458201,NONE,2024-08-07 20:36:00
7707,373,63,177,M-Black,4,207460,NONE,2024-02-13 19:19:00
7708,1880,60,108,L-Red,2,330092,FLASH10,2024-09-27 23:51:00
7709,369,63,334,M-Black,5,320724,SALE20,2024-01-27 19:08:00
7710,1724,85,136,L-Black,1,206753,SALE20,2024-10-10 18:37:00
7711,34,6,177,M-Black,4,306578,NONE,2024-09-06 01:14:00
7712,1169,89,41,M-Red,4,467054,FLASH10,2024-08-21 14:33:00
7713,452,2,264,L-Black,1,476456,FLASH10,2024-02-07 12:11:00
7714,325,9,150,M-Black,4,448967,SALE20,2024-06-20 02:40:00
7715,436,51,49,M-Red,1,176974,FLASH10,2024-09-25 07:51:00
7716,107,81,209,M-Black,3,192995,NONE,2024-04-30 19:34:00
7717,719,1,217,M-Red,4,126023,NONE,2024-02-29 23:07:00
7718,1815,9,115,L-Red,2,498558,SALE20,2024-03-19 05:22:00
7719,1724,1,205,L-Red,4,260223,SALE20,2024-03-20 06:54:00
7720,1809,94,101,M-Red,2,397882,NONE,2024-09-03 01:28:00
7721,1818,37,200,M-Red,4,381136,NONE,2024-02-12 18:32:00
7722,137,5,175,L-Red,5,250573,NONE,2024-02-21 22:33:00
7723,163,20,236,L-Black,4,194943,SALE20,2024-11-10 03:31:00
7724,281,66,3,L-Red,5,416530,SALE20,2024-03-12 13:28:00
7725,1529,6,56,M-Black,4,203817,SALE20,2024-09-27 12:46:00
7726,621,13,344,M-Black,4,397487,NONE,2024-05-20 17:50:00
7727,1645,87,59,M-Red,2,144378,NONE,2024-09-12 09:52:00
7728,1156,71,393,M-Red,4,347221,SALE20,2024-03-06 14:36:00
7729,1746,5,95,M-Black,1,382974,SALE20,2024-11-17 05:36:00
7730,1629,75,176,L-Black,3,172610,FLASH10,2024-11-25 07:01:00
7731,518,29,425,L-Red,5,317682,FLASH10,2024-03-26 12:18:00
7732,138,18,219,M-Red,2,465199,NONE,2024-08-23 10:35:00
7733,136,24,456,L-Red,5,324846,SALE20,2024-11-10 19:26:00
7734,1770,78,363,L-Black,3,384845,NONE,2024-07-26 22:35:00
7735,155,80,353,L-Red,3,486410,SALE20,2024-12-03 18:53:00
7736,175,96,290,M-Red,4,202785,FLASH10,2024-02-04 02:38:00
7737,1989,42,143,L-Red,2,148324,FLASH10,2024-10-11 22:10:00
7738,940,96,319,M-Red,2,378237,FLASH10,2024-10-08 18:50:00
7739,159,33,337,L-Red,2,499638,SALE20,2024-07-14 05:42:00
7740,1637,53,30,M-Black,4,427468,NONE,2024-06-15 12:11:00
7741,1172,71,212,L-Black,1,497562,SALE20,2024-10-13 02:37:00
7742,1309,64,54,M-Red,2,467176,FLASH10,2024-10-15 11:20:00
7743,799,71,279,M-Red,3,205226,FLASH10,2024-12-12 12:00:00
7744,79,39,167,L-Red,4,135721,NONE,2024-04-16 21:09:00
7745,1185,9,140,M-Red,1,396208,SALE20,2024-11-24 08:59:00
7746,62,86,130,L-Red,2,135367,FLASH10,2024-10-25 07:38:00
7747,426,4,364,M-Red,4,147218,FLASH10,2024-10-11 13:01:00
7748,576,83,187,M-Black,3,411244,SALE20,2024-01-03 10:45:00
7749,1517,47,23,M-Black,5,368435,FLASH10,2024-02-16 20:14:00
7750,74,8,111,L-Black,4,270653,SALE20,2024-04-15 07:31:00
7751,590,82,481,L-Red,4,451880,NONE,2024-09-14 13:50:00
7752,908,58,405,M-Red,3,417838,NONE,2024-05-17 17:27:00
7753,1025,5,404,M-Black,5,204288,SALE20,2024-11-27 19:50:00
7754,543,30,35,L-Red,1,442114,NONE,2024-01-06 17:45:00
7755,1759,24,99,L-Black,4,153239,FLASH10,2024-05-28 12:01:00
7756,763,75,414,L-Black,5,172392,FLASH10,2024-03-04 06:11:00
7757,294,49,181,L-Black,2,288280,NONE,2024-05-10 08:49:00
7758,1970,91,21,M-Black,3,446860,FLASH10,2024-03-23 12:04:00
7759,1979,58,34,L-Red,3,384565,SALE20,2024-01-12 16:09:00
7760,1534,48,459,L-Red,5,251702,NONE,2024-05-02 02:10:00
7761,1733,3,16,L-Red,1,302742,NONE,2024-02-18 22:44:00
7762,889,82,301,M-Black,1,488567,NONE,2024-07-24 05:46:00
7763,1039,96,25,L-Red,2,466390,NONE,2024-03-16 02:53:00
7764,1872,26,317,M-Black,2,169036,FLASH10,2024-01-12 16:04:00
7765,388,50,271,M-Red,3,416004,NONE,2024-01-19 08:16:00
7766,1571,11,195,M-Red,5,437329,SALE20,2024-07-31 11:57:00
7767,1180,75,308,L-Red,4,309530,FLASH10,2024-08-04 04:23:00
7768,257,60,253,M-Black,4,282802,FLASH10,2024-09-04 07:25:00
7769,417,8,450,M-Red,1,488012,FLASH10,2024-08-05 04:14:00
7770,1182,47,255,M-Red,4,373759,FLASH10,2024-04-03 12:47:00
7771,1494,79,8,M-Black,4,355103,NONE,2024-04-03 06:07:00
7772,1255,71,266,L-Black,1,139275,FLASH10,2024-06-10 05:44:00
7773,1606,6,201,L-Black,3,459309,FLASH10,2024-07-09 21:31:00
7774,735,77,424,L-Black,3,340915,SALE20,2024-08-10 06:14:00
7775,1079,13,442,L-Black,1,299385,SALE20,2024-01-28 10:52:00
7776,1153,35,13,M-Red,4,197782,NONE,2024-05-10 09:40:00
7777,1424,67,202,M-Red,4,414389,NONE,2024-04-26 15:51:00
7778,1604,28,142,M-Black,1,396979,SALE20,2024-07-30 01:47:00
7779,199,78,161,M-Black,2,192640,FLASH10,2024-09-15 15:19:00
7780,1153,96,86,M-Black,3,375495,FLASH10,2024-07-11 05:11:00
7781,633,52,431,L-Red,3,379388,FLASH10,2024-03-05 13:00:00
7782,1852,91,454,M-Black,1,371729,FLASH10,2024-08-19 17:31:00
7783,1519,86,247,L-Red,1,236035,FLASH10,2024-11-19 09:58:00
7784,1634,59,54,L-Red,1,350070,NONE,2024-03-12 10:47:00
7785,1039,35,69,M-Black,5,180509,FLASH10,2024-08-18 06:57:00
7786,1401,64,396,L-Red,3,294778,FLASH10,2024-03-31 12:53:00
7787,1157,20,310,M-Black,4,294814,FLASH10,2024-12-04 03:23:00
7788,403,77,354,M-Black,5,177473,FLASH10,2024-01-05 11:26:00
7789,1568,51,219,M-Black,4,416841,NONE,2024-03-04 20:55:00
7790,742,63,121,L-Red,4,491388,FLASH10,2024-11-05 06:20:00
7791,599,11,246,M-Black,2,106377,SALE20,2024-11-10 23:20:00
7792,200,74,236,M-Red,2,494325,FLASH10,2024-07-12 15:49:00
7793,1731,72,295,L-Red,5,428884,FLASH10,2024-07-27 16:49:00
7794,975,30,461,L-Black,2,304887,FLASH10,2024-07-05 03:10:00
7795,1156,70,461,L-Black,1,216725,NONE,2024-12-07 19:28:00
7796,437,18,118,M-Red,2,343196,FLASH10,2024-10-13 12:07:00
7797,589,20,92,L-Black,5,175431,SALE20,2024-01-21 15:19:00
7798,1795,52,484,L-Red,5,207554,SALE20,2024-09-07 22:13:00
7799,1506,49,110,L-Red,2,308432,SALE20,2024-03-11 01:34:00
7800,618,36,166,L-Black,5,494365,SALE20,2024-03-15 02:26:00
7801,1748,6,438,L-Black,1,455025,NONE,2024-10-09 00:25:00
7802,469,26,92,L-Black,1,105637,SALE20,2024-11-20 04:25:00
7803,1871,22,205,M-Black,3,208642,FLASH10,2024-12-09 10:30:00
7804,27,24,83,L-Black,3,327555,SALE20,2024-07-23 08:32:00
7805,840,18,123,L-Black,3,115706,NONE,2024-03-13 11:49:00
7806,1979,7,247,M-Black,5,142061,FLASH10,2024-12-05 21:48:00
7807,544,77,252,M-Black,2,192050,SALE20,2024-08-18 23:10:00
7808,1238,10,3,M-Red,4,499446,FLASH10,2024-07-20 13:12:00
7809,1438,57,57,L-Red,3,383446,SALE20,2024-12-01 19:05:00
7810,813,95,227,L-Red,3,458636,FLASH10,2024-11-01 00:00:00
7811,1719,55,71,M-Black,5,267687,NONE,2024-08-16 01:59:00
7812,1710,91,53,L-Black,3,466637,NONE,2024-06-17 03:38:00
7813,1160,56,174,M-Red,4,311370,SALE20,2024-11-19 23:20:00
7814,1893,84,260,M-Black,1,247227,NONE,2024-07-19 22:45:00
7815,935,91,432,L-Red,2,440291,NONE,2024-02-29 10:55:00
7816,90,98,143,M-Red,5,419369,FLASH10,2024-06-29 04:46:00
7817,308,27,410,M-Black,4,369402,SALE20,2024-07-31 01:58:00
7818,1996,79,9,L-Red,5,139219,NONE,2024-03-13 11:13:00
7819,1413,73,375,L-Red,3,323820,NONE,2024-05-21 07:20:00
7820,1316,17,469,L-Red,2,294524,FLASH10,2024-02-23 10:49:00
7821,182,64,39,M-Black,2,109756,SALE20,2024-01-30 12:36:00
7822,224,86,267,M-Red,3,483551,FLASH10,2024-11-29 13:09:00
7823,638,71,237,L-Red,3,275823,FLASH10,2024-04-24 09:28:00
7824,564,48,440,M-Red,3,485099,SALE20,2024-01-26 22:58:00
7825,1078,93,15,L-Red,5,363817,SALE20,2024-08-15 17:25:00
7826,1865,81,435,L-Red,2,254118,NONE,2024-01-14 13:54:00
7827,334,78,44,L-Red,3,310545,FLASH10,2024-09-14 16:58:00
7828,293,65,377,L-Black,1,418745,FLASH10,2024-03-25 21:21:00
7829,1988,72,426,L-Black,4,354544,SALE20,2024-05-23 23:55:00
7830,1429,6,182,M-Black,1,297645,FLASH10,2024-07-16 15:11:00
7831,1323,27,479,L-Red,2,273872,FLASH10,2024-04-23 12:11:00
7832,619,21,201,L-Red,4,345696,SALE20,2024-05-07 13:28:00
7833,250,63,152,L-Black,3,120985,SALE20,2024-05-06 05:31:00
7834,1527,85,238,L-Black,3,467798,SALE20,2024-08-07 20:51:00
7835,803,4,13,L-Red,3,197497,NONE,2024-02-25 20:15:00
7836,1584,96,207,M-Red,1,276784,SALE20,2024-03-23 06:40:00
7837,1555,22,18,L-Black,4,483411,SALE20,2024-08-06 06:23:00
7838,1477,83,268,L-Black,4,354660,NONE,2024-06-07 15:52:00
7839,1694,60,270,M-Red,3,119067,NONE,2024-07-26 17:21:00
7840,1636,50,475,L-Red,4,477395,NONE,2024-07-02 05:43:00
7841,147,68,63,L-Red,5,479137,SALE20,2024-04-24 22:41:00
7842,455,60,163,L-Black,4,474495,FLASH10,2024-08-25 14:07:00
7843,1098,55,365,L-Red,5,151569,NONE,2024-06-19 03:37:00
7844,1917,27,425,L-Black,4,426827,NONE,2024-06-13 13:12:00
7845,1147,81,420,M-Black,3,124363,NONE,2024-06-03 02:06:00
7846,475,16,478,M-Red,5,130693,FLASH10,2024-04-22 18:11:00
7847,596,76,272,M-Black,2,265137,SALE20,2024-01-28 14:29:00
7848,1810,21,418,M-Black,2,415850,NONE,2024-10-31 03:36:00
7849,1254,42,392,L-Red,3,213171,NONE,2024-06-03 22:13:00
7850,508,2,120,M-Red,1,137107,FLASH10,2024-06-20 05:25:00
7851,1089,72,495,L-Red,5,490302,SALE20,2024-10-08 17:26:00
7852,1090,78,277,M-Red,5,429851,SALE20,2024-09-11 19:16:00
7853,524,97,394,M-Black,1,453684,FLASH10,2024-05-09 12:43:00
7854,1943,38,260,M-Black,4,414048,NONE,2024-11-19 19:21:00
7855,212,56,239,L-Red,2,265781,FLASH10,2024-11-07 17:58:00
7856,1684,28,126,L-Black,4,448234,FLASH10,2024-11-07 01:54:00
7857,14,97,40,L-Red,3,295211,NONE,2024-12-02 17:25:00
7858,1363,72,371,L-Black,5,326854,FLASH10,2024-07-09 07:38:00
7859,622,100,202,L-Black,3,142670,SALE20,2024-04-19 18:39:00
7860,1269,1,399,L-Black,5,452599,FLASH10,2024-06-03 09:33:00
7861,721,87,377,M-Black,4,159547,SALE20,2024-09-19 19:10:00
7862,823,54,204,M-Red,1,113946,NONE,2024-01-11 16:45:00
7863,601,3,313,M-Black,4,223260,FLASH10,2024-04-18 12:10:00
7864,452,91,412,L-Black,5,183935,SALE20,2024-09-24 12:43:00
7865,701,83,384,M-Red,1,360233,FLASH10,2024-08-07 16:00:00
7866,408,30,425,M-Red,3,106483,FLASH10,2024-06-28 04:57:00
7867,1917,56,453,L-Black,3,335023,FLASH10,2024-01-17 01:25:00
7868,1695,88,196,M-Black,1,276975,SALE20,2024-11-16 22:49:00
7869,214,21,164,M-Red,2,223426,NONE,2024-09-03 08:50:00
7870,658,65,352,L-Black,5,110276,SALE20,2024-07-04 09:28:00
7871,880,16,72,L-Black,2,128386,FLASH10,2024-06-21 02:57:00
7872,175,20,408,L-Red,2,155848,NONE,2024-01-13 23:35:00
7873,1411,47,103,M-Red,3,407733,NONE,2024-08-04 16:46:00
7874,422,54,63,M-Black,5,226453,NONE,2024-08-30 01:36:00
7875,1740,17,490,M-Black,3,336398,SALE20,2024-03-24 17:25:00
7876,800,49,248,M-Black,5,264124,SALE20,2024-08-06 15:49:00
7877,1150,81,285,M-Black,4,223515,SALE20,2024-01-14 03:59:00
7878,164,60,59,M-Red,3,127138,NONE,2024-07-23 21:29:00
7879,1921,76,390,M-Red,5,305832,NONE,2024-12-10 23:01:00
7880,1932,89,354,M-Black,5,152209,FLASH10,2024-07-19 06:39:00
7881,1445,47,337,L-Red,3,124380,SALE20,2024-06-24 06:39:00
7882,1348,59,475,L-Red,4,100598,NONE,2024-03-07 19:57:00
7883,517,68,57,L-Black,3,346773,NONE,2024-04-03 08:27:00
7884,1977,40,186,L-Black,5,487259,NONE,2024-03-18 09:43:00
7885,1166,89,290,M-Black,1,428371,NONE,2024-09-29 15:19:00
7886,1788,1,227,M-Black,3,149427,NONE,2024-07-06 00:04:00
7887,870,38,266,L-Red,1,111930,SALE20,2024-02-28 10:23:00
7888,1873,38,321,L-Red,5,392313,FLASH10,2024-11-27 17:11:00
7889,4,80,156,L-Black,5,455497,SALE20,2024-03-24 02:18:00
7890,62,3,500,L-Red,1,143096,SALE20,2024-03-23 20:23:00
7891,1940,58,264,M-Red,2,338249,NONE,2024-01-08 03:07:00
7892,531,67,234,L-Black,4,112224,FLASH10,2024-01-31 03:55:00
7893,1953,81,330,L-Black,3,280067,NONE,2024-05-22 16:10:00
7894,1905,28,416,M-Black,2,159536,FLASH10,2024-01-20 19:20:00
7895,1312,85,158,M-Black,1,432456,SALE20,2024-01-17 17:54:00
7896,1936,31,352,L-Black,5,155031,NONE,2024-07-18 13:42:00
7897,1948,90,258,M-Black,2,216143,SALE20,2024-06-27 23:39:00
7898,542,28,450,M-Black,2,321631,SALE20,2024-06-03 18:05:00
7899,1462,5,460,L-Black,2,491979,SALE20,2024-01-31 09:19:00
7900,1961,95,447,L-Black,5,166073,FLASH10,2024-10-02 08:04:00
7901,1945,17,3,L-Black,4,173186,FLASH10,2024-06-11 05:32:00
7902,1039,72,392,L-Red,2,283624,FLASH10,2024-11-21 16:14:00
7903,1588,53,324,L-Black,5,120193,NONE,2024-12-03 07:32:00
7904,1518,74,464,L-Black,5,259426,SALE20,2024-03-30 07:09:00
7905,1490,57,138,M-Black,4,359064,FLASH10,2024-05-27 12:34:00
7906,1360,85,197,M-Black,2,145169,FLASH10,2024-04-12 15:42:00
7907,897,28,300,M-Black,5,190893,NONE,2024-09-26 00:36:00
7908,1399,69,191,L-Red,3,117635,NONE,2024-06-07 16:00:00
7909,577,85,203,M-Black,4,404855,FLASH10,2024-10-31 14:31:00
7910,559,75,222,M-Red,2,454953,SALE20,2024-02-06 10:01:00
7911,1978,25,334,L-Black,3,302707,NONE,2024-06-07 09:48:00
7912,1739,57,361,M-Red,3,402666,SALE20,2024-02-23 17:59:00
7913,989,80,410,M-Black,3,499839,NONE,2024-04-16 22:58:00
7914,942,62,3,M-Black,1,193176,NONE,2024-07-28 21:40:00
7915,63,3,462,M-Black,2,310498,NONE,2024-01-14 14:42:00
7916,1436,18,287,L-Red,5,178499,NONE,2024-11-15 13:37:00
7917,1108,10,250,M-Red,5,194346,FLASH10,2024-08-02 16:55:00
7918,492,80,384,L-Black,3,204040,NONE,2024-03-27 22:32:00
7919,1494,45,29,L-Black,4,189958,NONE,2024-10-13 10:17:00
7920,409,23,298,M-Black,3,263545,NONE,2024-05-03 07:45:00
7921,1896,15,298,L-Black,1,179640,SALE20,2024-08-26 23:16:00
7922,318,91,101,M-Red,5,209259,NONE,2024-01-02 10:07:00
7923,1588,3,229,M-Red,1,203627,FLASH10,2024-10-22 19:35:00
7924,600,47,340,L-Red,5,439852,SALE20,2024-04-11 22:25:00
7925,452,67,44,L-Red,2,359882,FLASH10,2024-01-23 04:26:00
7926,629,73,207,M-Red,2,411561,SALE20,2024-09-23 21:59:00
7927,30,22,145,L-Black,4,315087,NONE,2024-01-09 14:37:00
7928,1148,83,367,L-Black,4,478169,FLASH10,2024-08-02 22:00:00
7929,1731,38,423,L-Black,4,145737,SALE20,2024-11-13 05:19:00
7930,1512,69,298,M-Black,4,215225,NONE,2024-08-18 15:34:00
7931,1478,6,107,L-Black,1,367628,SALE20,2024-03-04 07:37:00
7932,858,92,104,L-Red,3,411818,NONE,2024-11-06 00:45:00
7933,1352,44,338,L-Red,3,454510,SALE20,2024-07-20 22:24:00
7934,1501,100,46,L-Black,3,430164,NONE,2024-02-14 03:54:00
7935,1091,53,394,L-Black,3,119451,NONE,2024-04-12 07:35:00
7936,1814,12,494,L-Red,4,170118,SALE20,2024-09-18 15:43:00
7937,397,91,282,M-Black,2,334680,FLASH10,2024-11-25 03:59:00
7938,1587,12,437,M-Black,3,209685,FLASH10,2024-11-02 07:35:00
7939,374,66,442,L-Red,4,310830,FLASH10,2024-02-12 01:15:00
7940,164,37,357,M-Red,2,286662,FLASH10,2024-03-05 07:16:00
7941,834,39,452,L-Black,1,161933,SALE20,2024-01-19 06:56:00
7942,1455,68,359,L-Black,3,294327,FLASH10,2024-02-29 10:51:00
7943,1149,83,267,L-Red,1,134300,NONE,2024-04-28 10:07:00
7944,779,14,4,L-Red,3,203811,SALE20,2024-04-18 18:01:00
7945,1934,85,427,L-Red,4,120590,NONE,2024-10-29 09:31:00
7946,1095,27,434,M-Red,1,363608,FLASH10,2024-05-06 17:20:00
7947,609,34,289,M-Red,2,454266,SALE20,2024-11-09 22:49:00
7948,725,31,275,M-Red,1,304227,NONE,2024-08-01 18:44:00
7949,193,95,152,L-Black,3,152391,NONE,2024-03-23 01:02:00
7950,618,11,270,L-Red,4,391824,FLASH10,2024-02-10 06:52:00
7951,1165,39,44,M-Black,5,173803,SALE20,2024-01-13 09:11:00
7952,155,72,258,L-Black,1,105362,SALE20,2024-07-13 08:34:00
7953,1296,36,279,M-Red,3,134997,NONE,2024-04-30 02:33:00
7954,1642,84,118,L-Red,1,451148,SALE20,2024-11-07 06:34:00
7955,449,75,440,M-Red,5,299629,FLASH10,2024-06-24 11:46:00
7956,1950,82,398,M-Black,5,185795,FLASH10,2024-10-14 09:06:00
7957,1316,98,486,L-Red,4,254987,FLASH10,2024-01-05 15:11:00
7958,839,94,249,L-Red,3,115117,FLASH10,2024-11-05 03:42:00
7959,903,19,149,M-Black,4,462555,FLASH10,2024-05-09 18:05:00
7960,1444,50,255,M-Red,5,138637,NONE,2024-07-04 18:05:00
7961,1815,83,168,L-Red,4,318025,NONE,2024-10-04 02:17:00
7962,1716,1,186,M-Red,4,223316,NONE,2024-06-15 10:01:00
7963,168,80,290,M-Black,5,407105,SALE20,2024-05-30 02:31:00
7964,564,46,320,L-Black,3,272364,FLASH10,2024-11-29 13:30:00
7965,1808,15,263,L-Red,5,432152,NONE,2024-08-18 13:01:00
7966,1795,1,473,M-Black,3,497590,FLASH10,2024-11-23 09:05:00
7967,1614,61,130,M-Red,5,167271,FLASH10,2024-08-20 04:18:00
